#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
859901	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Zarkowska T (1997)	9139732	9606	9606	Low Throughput	-	Phosphorylation	-	phoshorylation demonstrated by two-dimensional tryptic phosphopeptide maps	-	BIOGRID
859902	595	5925	107067	111860	-	RP11-174I10.1	CCND1	RB1	BCL1|D11S287E|PRAD1|U21B31	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Zarkowska T (1997)	9139732	9606	9606	Low Throughput	-	Phosphorylation	-	phoshorylation demonstrated by two-dimensional tryptic phosphopeptide maps	-	BIOGRID
859903	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Zarkowska T (1997)	9139732	9606	9606	Low Throughput	-	Phosphorylation	-	phoshorylation demonstrated by two-dimensional tryptic phosphopeptide maps	-	BIOGRID
859904	8900	5925	114417	111860	-	RP11-174I10.1	CCNA1	RB1	CT146	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Zarkowska T (1997)	9139732	9606	9606	Low Throughput	-	Phosphorylation	-	phoshorylation demonstrated by two-dimensional tryptic phosphopeptide maps	-	BIOGRID
859905	898	5925	107338	111860	-	RP11-174I10.1	CCNE1	RB1	CCNE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Zarkowska T (1997)	9139732	9606	9606	Low Throughput	-	Phosphorylation	-	phoshorylation demonstrated by two-dimensional tryptic phosphopeptide maps	-	BIOGRID
860078	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Pearson A (1997)	9400991	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
860730	5925	1874	111860	108206	RP11-174I10.1	-	RB1	E2F4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-4	Affinity Capture-Western	physical	Ginsberg D (1994)	7958924	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
860751	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Ginsberg D (1994)	7958924	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
860752	5925	5499	111860	111493	RP11-174I10.1	-	RB1	PPP1CA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	PP-1A|PP1A|PP1alpha|PPP1A	Two-hybrid	physical	Durfee T (1993)	8384581	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
860753	5499	5925	111493	111860	-	RP11-174I10.1	PPP1CA	RB1	PP-1A|PP1A|PP1alpha|PPP1A	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Durfee T (1993)	8384581	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
860754	5925	5499	111860	111493	RP11-174I10.1	-	RB1	PPP1CA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	PP-1A|PP1A|PP1alpha|PPP1A	Affinity Capture-Western	physical	Durfee T (1993)	8384581	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
860761	5925	5079	111860	111113	RP11-174I10.1	-	RB1	PAX5	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ALL3|BSAP	Reconstituted Complex	physical	Eberhard D (1999)	10197586	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
860762	5079	5925	111113	111860	-	RP11-174I10.1	PAX5	RB1	ALL3|BSAP	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Eberhard D (1999)	10197586	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
861008	3091	5925	109338	111860	-	RP11-174I10.1	HIF1A	RB1	HIF-1A|HIF-1alpha|HIF1|HIF1-ALPHA|MOP1|PASD8|bHLHe78	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Protein-peptide	physical	Budde A (2005)	15674338	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
861009	3091	5925	109338	111860	-	RP11-174I10.1	HIF1A	RB1	HIF-1A|HIF-1alpha|HIF1|HIF1-ALPHA|MOP1|PASD8|bHLHe78	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Budde A (2005)	15674338	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
861010	3091	5925	109338	111860	-	RP11-174I10.1	HIF1A	RB1	HIF-1A|HIF-1alpha|HIF1|HIF1-ALPHA|MOP1|PASD8|bHLHe78	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Budde A (2005)	15674338	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
862498	5894	5925	111831	111860	-	RP11-174I10.1	RAF1	RB1	CMD1NN|CRAF|NS5|Raf-1|c-Raf	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Singh S (2010)	21139044	9606	9606	Low Throughput	-	-	-	figure 2. RR-251 inhibits Rb-Raf-1 interaction	-	BIOGRID
869166	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Grimmler M (2007)	17254966	9606	9606	Low Throughput	-	Phosphorylation	-	CCNA2	-	BIOGRID
869829	5925	1026	111860	107460	RP11-174I10.1	-	RB1	CDKN1A	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CAP20|CDKN1|CIP1|MDA-6|P21|SDI1|WAF1|p21CIP1	Affinity Capture-Western	physical	Nakanishi M (1999)	10486249	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
869830	5925	1026	111860	107460	RP11-174I10.1	-	RB1	CDKN1A	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CAP20|CDKN1|CIP1|MDA-6|P21|SDI1|WAF1|p21CIP1	Reconstituted Complex	physical	Nakanishi M (1999)	10486249	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
869831	5925	1028	111860	107462	RP11-174I10.1	-	RB1	CDKN1C	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	BWCR|BWS|KIP2|WBS|p57|p57Kip2	Reconstituted Complex	physical	Nakanishi M (1999)	10486249	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
869832	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Nakanishi M (1999)	10486249	9606	9606	Low Throughput	-	Phosphorylation	-	phosphorylation of pRB decreases binding to p21	-	BIOGRID
869833	890	5925	107331	111860	-	RP11-174I10.1	CCNA2	RB1	CCN1|CCNA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Nakanishi M (1999)	10486249	9606	9606	Low Throughput	-	Phosphorylation	-	phosphorylation of pRB decreases binding to p21	-	BIOGRID
869834	898	5925	107338	111860	-	RP11-174I10.1	CCNE1	RB1	CCNE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Nakanishi M (1999)	10486249	9606	9606	Low Throughput	-	Phosphorylation	-	phosphorylation of pRB decreases binding to p21	-	BIOGRID
869835	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Nakanishi M (1999)	10486249	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
869836	1021	5925	107456	111860	-	RP11-174I10.1	CDK6	RB1	MCPH12|PLSTIRE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Nakanishi M (1999)	10486249	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
869837	595	5925	107067	111860	-	RP11-174I10.1	CCND1	RB1	BCL1|D11S287E|PRAD1|U21B31	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Nakanishi M (1999)	10486249	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
869839	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Pevarello P (2005)	15828833	9606	9606	Low Throughput	-	Phosphorylation	-	CCNA2	-	BIOGRID
871907	3065	5925	109315	111860	RP4-811H24.2	RP11-174I10.1	HDAC1	RB1	GON-10|HD1|RPD3|RPD3L1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Joshi P (2013)	23752268	9606	9606	High Throughput	1.0	-	-	Prey proteins with a SAINT score of >= 0.90 in HDAC1 and HDAC2, >= and 0.75 in HDAC3-10 were considered putative protein interactions, while prey proteins with SAINT scores of > 0.95 in both HDAC11 biological replicates were considered as putative interactions.	-	BIOGRID
872192	79885	5925	122970	111860	-	RP11-174I10.1	HDAC11	RB1	HD11	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Joshi P (2013)	23752268	9606	9606	High Throughput	0.98	-	-	Exogenous expression of bait|Prey proteins with a SAINT score of >= 0.90 in HDAC1 and HDAC2, >= and 0.75 in HDAC3-10 were considered putative protein interactions, while prey proteins with SAINT scores of > 0.95 in both HDAC11 biological replicates were considered as putative interactions.	-	BIOGRID
888747	5925	8507	111860	114079	RP11-174I10.1	-	RB1	ENC1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CCL28|ENC-1|KLHL35|KLHL37|NRPB|PIG10|TP53I10	Affinity Capture-Western	physical	Kim TA (2005)	16306221	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
891838	81579	5925	123539	111860	FKSG38	RP11-174I10.1	PLA2G12A	RB1	GXII|PLA2G12|ROSSY	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Two-hybrid	physical	Wang J (2011)	21988832	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
904597	4110	5925	110284	111860	-	RP11-174I10.1	MAGEA11	RB1	CT1.11|MAGE-11|MAGE11|MAGEA-11	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Su S (2013)	23853093	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
905903	5925	4741	111860	110818	RP11-174I10.1	-	RB1	NEFM	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	NEF3|NF-M|NFM	Reconstituted Complex	physical	Miyamoto-Sato E (2010)	20195357	9606	9606	Low Throughput	-	-	-	Interaction from HTP screen was verified by pull-downs from in vitro translated proteins	-	BIOGRID
906310	1859	5925	108192	111860	-	RP11-174I10.1	DYRK1A	RB1	DYRK|DYRK1|HP86|MNB|MNBH|MRD7	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Varjosalo M (2013)	23602568	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
906314	9149	5925	114596	111860	-	RP11-174I10.1	DYRK1B	RB1	AOMS3|MIRK	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Varjosalo M (2013)	23602568	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
906318	1859	5925	108192	111860	-	RP11-174I10.1	DYRK1A	RB1	DYRK|DYRK1|HP86|MNB|MNBH|MRD7	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	FRET	physical	Varjosalo M (2013)	23602568	9606	9606	Low Throughput	-	-	-	BiFC assay	-	BIOGRID
906322	9149	5925	114596	111860	-	RP11-174I10.1	DYRK1B	RB1	AOMS3|MIRK	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	FRET	physical	Varjosalo M (2013)	23602568	9606	9606	Low Throughput	-	-	-	BiFC assay	-	BIOGRID
906568	9149	5925	114596	111860	-	RP11-174I10.1	DYRK1B	RB1	AOMS3|MIRK	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Varjosalo M (2013)	23602568	9606	9606	High Throughput	-	-	-	Exogenous expresssion of bait	-	BIOGRID
906726	1859	5925	108192	111860	-	RP11-174I10.1	DYRK1A	RB1	DYRK|DYRK1|HP86|MNB|MNBH|MRD7	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Varjosalo M (2013)	23602568	9606	9606	High Throughput	-	-	-	Exogenous expresssion of bait	-	BIOGRID
927906	5928	5925	111863	111860	-	RP11-174I10.1	RBBP4	RB1	NURF55|RBAP48|lin-53	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Qian YW (1993)	8350924	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
942618	7874	5925	113622	111860	-	RP11-174I10.1	USP7	RB1	HAUSP|TEF1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Bhattacharya S (2014)	24823443	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
942619	5925	7874	111860	113622	RP11-174I10.1	-	RB1	USP7	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	HAUSP|TEF1	Affinity Capture-Western	physical	Bhattacharya S (2014)	24823443	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
942622	7874	5925	113622	111860	-	RP11-174I10.1	USP7	RB1	HAUSP|TEF1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Bhattacharya S (2014)	24823443	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
950786	6597	5925	112481	111860	-	RP11-174I10.1	SMARCA4	RB1	BAF190|BAF190A|BRG1|MRD16|RTPS2|SNF2|SNF2L4|SNF2LB|SWI2|hSNF2b	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Tu Z (2013)	23438604	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
957489	22992	5925	116639	111860	-	RP11-174I10.1	KDM2A	RB1	CXXC8|FBL11|FBL7|FBXL11|JHDM1A|LILINA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Rizwani W (2014)	25029110	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
957491	22992	5925	116639	111860	-	RP11-174I10.1	KDM2A	RB1	CXXC8|FBL11|FBL7|FBXL11|JHDM1A|LILINA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Rizwani W (2014)	25029110	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1028335	5925	25	111860	106543	RP11-174I10.1	RP11-83J21.1	RB1	ABL1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	Reconstituted Complex	physical	Welch PJ (1995)	7828850	9606	9606	Low Throughput	-	-	-	DNA complex	-	BIOGRID
1028336	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Reconstituted Complex	physical	Welch PJ (1995)	7828850	9606	9606	Low Throughput	-	-	-	DNA complex	-	BIOGRID
1028337	25	5925	106543	111860	RP11-83J21.1	RP11-174I10.1	ABL1	RB1	ABL|JTK7|bcr/abl|c-ABL|c-ABL1|p150|v-abl	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Welch PJ (1995)	7828850	9606	9606	Low Throughput	-	-	-	DNA complex	-	BIOGRID
1028723	5925	5894	111860	111831	RP11-174I10.1	-	RB1	RAF1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	CMD1NN|CRAF|NS5|Raf-1|c-Raf	Affinity Capture-Western	physical	Wang J (2009)	19058874	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1028724	5894	5925	111831	111860	-	RP11-174I10.1	RAF1	RB1	CMD1NN|CRAF|NS5|Raf-1|c-Raf	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Wang J (2009)	19058874	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1028725	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Wang J (2009)	19058874	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1036165	1025	5925	107459	111860	RP11-228B15.5	RP11-174I10.1	CDK9	RB1	C-2k|CDC2L4|CTK1|PITALRE|TAK	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Grana X (1994)	8170997	9606	9606	Low Throughput	-	Phosphorylation	-	-	-	BIOGRID
1036215	7874	5925	113622	111860	-	RP11-174I10.1	USP7	RB1	HAUSP|TEF1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Bhattacharya S (2014)	24823443	9606	9606	Low Throughput	-	Deubiquitination	-	-	-	BIOGRID
1054403	5925	2033	111860	108347	RP11-174I10.1	RP1-85F18.1	RB1	EP300	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	KAT3B|RSTS2|p300	Affinity Capture-Western	physical	Iyer NG (2007)	16878158	9606	9606	Low Throughput	-	-	-	Figure 4	-	BIOGRID
1054404	2033	5925	108347	111860	RP1-85F18.1	RP11-174I10.1	EP300	RB1	KAT3B|RSTS2|p300	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Iyer NG (2007)	16878158	9606	9606	Low Throughput	-	-	-	Figure 4	-	BIOGRID
1054405	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Iyer NG (2007)	16878158	9606	9606	Low Throughput	-	Phosphorylation	-	Figure 5	-	BIOGRID
1054406	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Iyer NG (2007)	16878158	9606	9606	Low Throughput	-	Phosphorylation	-	Figure 5	-	BIOGRID
1054407	1021	5925	107456	111860	-	RP11-174I10.1	CDK6	RB1	MCPH12|PLSTIRE	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Iyer NG (2007)	16878158	9606	9606	Low Throughput	-	Phosphorylation	-	Figure 5	-	BIOGRID
1056054	2033	5925	108347	111860	RP1-85F18.1	RP11-174I10.1	EP300	RB1	KAT3B|RSTS2|p300	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Chan HM (2001)	11433299	9606	9606	Low Throughput	-	Acetylation	-	Figure 1c	-	BIOGRID
1056056	5925	4193	111860	110358	RP11-174I10.1	-	RB1	MDM2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ACTFS|HDMX|hdm2	Reconstituted Complex	physical	Chan HM (2001)	11433299	9606	9606	Low Throughput	-	-	-	Figure 4	-	BIOGRID
1056057	5925	4193	111860	110358	RP11-174I10.1	-	RB1	MDM2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	ACTFS|HDMX|hdm2	Affinity Capture-Western	physical	Chan HM (2001)	11433299	9606	9606	Low Throughput	-	-	-	Figure 4	-	BIOGRID
1056058	1017	5925	107452	111860	-	RP11-174I10.1	CDK2	RB1	CDKN2|p33(CDK2)	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Chan HM (2001)	11433299	9606	9606	Low Throughput	-	Phosphorylation	-	Figure 5	-	BIOGRID
1066500	5925	1869	111860	108201	RP11-174I10.1	-	RB1	E2F1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	E2F-1|RBAP1|RBBP3|RBP3	Affinity Capture-Western	physical	Aoki I (2012)	23001041	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1067251	5036	5925	111075	111860	-	RP11-174I10.1	PA2G4	RB1	EBP1|HG4-1|p38-2G4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Oh SM (2010)	19946338	9606	9606	Low Throughput	-	-	-	Sumoylated Epb1	-	BIOGRID
1100660	1019	5925	107454	111860	-	RP11-174I10.1	CDK4	RB1	CMM3|PSK-J3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Guidoboni M (2005)	15695403	9606	9606	Low Throughput	-	Phosphorylation	-	CCND1	-	BIOGRID
1104938	23411	5925	116983	111860	RP11-57G10.3	RP11-174I10.1	SIRT1	RB1	SIR2L1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Wang C (2006)	16892051	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1107800	5925	7849	111860	113604	RP11-174I10.1	-	RB1	PAX8	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	-	Affinity Capture-Western	physical	Li CG (2011)	21602887	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1173684	1489079	5925	4263558	111860	HpV16gp2	RP11-174I10.1	E7	RB1	-	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Dyson N (1992)	1331501	333760	9606	Low Throughput	-	-	-	-	-	BIOGRID
1173685	1489079	5925	4263558	111860	HpV16gp2	RP11-174I10.1	E7	RB1	-	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Dyson N (1992)	1331501	333760	9606	Low Throughput	-	-	-	-	-	BIOGRID
1176686	11012	5925	116202	111860	UNQ649/PRO1279	RP11-174I10.1	KLK11	RB1	PRSS20|TLSP	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.952739089	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1178180	10739	5925	115962	111860	-	RP11-174I10.1	RFPL2	RB1	RNF79	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.937604702	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1185861	355	5925	106851	111860	RP11-399O19.7	RP11-174I10.1	FAS	RB1	ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.931801819	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1188496	51270	5925	119423	111860	RP3-358H7.2	RP11-174I10.1	TFDP3	RB1	CT30|DP4|HCA661	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.985614006	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1193198	7029	5925	112887	111860	RP11-271K21.11	RP11-174I10.1	TFDP2	RB1	DP2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.999657593	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1194097	1487	5925	107869	111860	-	RP11-174I10.1	CTBP1	RB1	BARS	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.9990871	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1198762	375341	5925	131974	111860	-	RP11-174I10.1	C3orf62	RB1	-	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.989134229	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1198832	8621	5925	114176	111860	-	RP11-174I10.1	CDK13	RB1	CDC2L|CDC2L5|CHED|hCDK13	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.964191718	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1275522	4914	5925	110969	111860	-	RP11-174I10.1	NTRK1	RB1	MTC|TRK|TRK1|TRKA|Trk-A|p140-TrkA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Emdal KB (2015)	25921289	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1277941	5925	5499	111860	111493	RP11-174I10.1	-	RB1	PPP1CA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	PP-1A|PP1A|PP1alpha|PPP1A	Affinity Capture-Western	physical	Guo C (2007)	17008050	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1278113	1869	5925	108201	111860	-	RP11-174I10.1	E2F1	RB1	E2F-1|RBAP1|RBBP3|RBP3	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Trimarchi JM (1998)	9501179	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1278115	1874	5925	108206	111860	-	RP11-174I10.1	E2F4	RB1	E2F-4	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Trimarchi JM (1998)	9501179	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1415107	5930	5925	111865	111860	My038	RP11-174I10.1	RBBP6	RB1	P2P-R|PACT|RBQ-1|SNAMA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-Western	physical	Simons A (1997)	9010216	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1415109	5930	5925	111865	111860	My038	RP11-174I10.1	RBBP6	RB1	P2P-R|PACT|RBQ-1|SNAMA	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Simons A (1997)	9010216	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1415154	5925	2976	111860	109231	RP11-174I10.1	-	RB1	GTF3C2	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	TFIIIC-BETA|TFIIIC110	Reconstituted Complex	physical	Chu WM (1997)	9169441	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
